Data Number,Codes,Site Name,Latitude,Longitude,Elevation,Min. Depth,Max Depth,No. Temperatures,Temp. Gradient,No. Conductivities,Conductivity,No. Heat Production,Heat Production,Heat Flow,Red. Heat Flow,No. Sites,Reference No.
SU1288,FGABIB,V-ECH112,53.5,143.05,,,,999,27,,1.76,,,47,1,70,65
SU1289,FGABIB,SABINS19,53.1333,143.0667,,,,999,29,,1.63,,,47,1,70,65
SU1290,FGABHA,NOVIC272,46.3667,143.4,25,25,382,14,39,4,1.35,,,52,1,69,79
SU1291,FGABHA,KRASNO2P,48.6667,142.0333,234,300,2950,53,46,15,1.28,,,59,1,69,79
SU1292,FGABHA,NEVEL1P,46.6,141.85,20,1000,2500,60,39,36,1.19,,,46,1,69,79
SU1293,,VAHRUS7S,48.9667,142.8667,,,,,,,,,,49,6,,
SU1294,FGABHA,AISKAY10,47.45,142.5667,50,500,1000,21,41,12,1.14,,,47,1,69,79
SU1295,FGABHA,ANIVSKA1,46.7333,142.55,5,1350,1700,14,38,20,1.34,,,51,1,69,79
SU1296,FGABHA,V-LUGOV9,46.6667,142.45,7,750,930,8,36,2,1.47,,,53,1,69,79
SU1297,,PORONAI1,49.3003,143.3,,,,,,,,,,76,2,,
SU1298,FGABHA,OKRUZHNA,50.3333,143.8,41,900,1650,30,31,20,1.58,,,48,3,69,79
SU1299,FGABHA,V-POGR27,50.4,143.7,86,450,750,12,31,6,1.57,,,48,1,69,79
SU1300,FGABHA,KOLEN142,53.8667,142.7833,20,1000,1400,16,34,17,1.34,,,46,1,69,79
SU1301,FGABHA,ZAP-SABI,53.0667,142.8,25,800,1100,14,29,12,1.59,,,47,2,69,79
SU1302,FGABHA,ODOPTI20,53.3167,143.15,16,1650,2300,12,39,14,1.21,,,47,1,69,79
SU1303,FGABHA,JU-EVAI3,52.2333,143.0833,40,2900,3100,6,36,6,1.3,,,46,1,69,79
SU1304,FGABHA,V-OSSO1P,52.5667,143.15,40,2535,3335,10,36,6,1.31,,,47,1,69,79
SU1305,FGABHA,BEREZOV2,53.15,142.1167,112,1500,1900,10,30,6,1.53,,,46,1,69,79
SU1306,,COMSOM85,39.45,53.7833,,,,,,,,,,67,43,,
SU1307,EGAFHB,COTTEPE2,39.4167,53.8333,-23,100,1250,999,18,,1.81,,,32,1,71,84
SU1308,EGAFHB,COTTEP71,39.4167,53.9167,-23,200,2430,999,19,,1.79,,,34,1,71,84
SU1309,EGAFHB,COTTEP97,39.4167,53.8333,-19,50,2200,999,18,,1.73,,,32,1,71,84
SU1310,EGAFHB,COTTE126,39.4167,53.75,-6,25,1700,999,21,,1.91,,,40,1,71,84
SU1311,,COTTE295,39.5,53.9167,,,,,,,,,,41,4,,
SU1312,EGAFHB,COTTE540,39.4167,53.9167,-21,50,900,15,24,,1.57,,,38,1,71,84
SU1313,EGAFHB,COTTEP41,39.4167,53.75,-16,200,1700,999,26,,1.89,,,50,1,71,84
SU1314,EGAFHB,COTTE103,39.4167,53.8333,-24,100,1650,999,22,,1.99,,,44,1,71,84
SU1315,EGAFHB,BARSAG11,39.4167,53.9167,-22,150,2600,999,17,,1.92,,,32,1,71,84
SU1316,EGAFHB,BARSAG12,39.3333,53.8333,-18,150,4450,999,17,,2.19,,,36,1,71,84
SU1317,EGAFHB,BARSA236,39.5,54,-16,50,900,12,18,,1.67,,,30,1,71,84
SU1318,EGAFHB,BARSA256,39.3333,54.0833,-17,50,900,10,21,,1.67,,,35,1,71,84
SU1319,,BARSA400,39.4167,53.9167,,,,,,,,,,30,2,,
SU1320,EGAFHB,NEBIT433,39.3333,54.25,-24,270,2300,999,29,,2.13,,,62,1,71,84
SU1321,EGAFHB,NEBIT466,39.3333,54.3333,-23,950,2000,999,18,,2.1,,,37,1,71,84
SU1322,EGAFHB,NEBIT532,39.3333,54.4167,-24,150,1100,999,25,,1.71,,,42,1,71,84
SU1323,EGAFHB,NEBIT543,39.3333,54.3333,-24,150,1000,999,29,,1.95,,,49,1,71,84
SU1324,EGAFHB,MONYUK13,39.3333,54.5,-5,150,730,999,26,,1.78,,,46,1,71,84
SU1325,EGAFHB,CISIL205,39.25,54.6667,-7,450,1900,999,19,,1.88,,,34,1,71,84
SU1326,EGAFHB,CISIL209,39.1667,54.5833,-7,50,1900,999,25,,1.61,,,41,1,71,84
SU1327,EGAFHB,CISIL214,39.1667,54.5,-7,100,1950,999,22,,1.73,,,38,1,71,84
SU1328,,COBEKSK3,39.25,54.9167,,,,,,,,,,49,3,,
SU1329,EGAFHB,BOIADAG5,39.1,54.7667,35,50,600,12,34,,1.76,,,61,1,71,84
SU1330,EGAFHB,BOIADA11,39.1667,54.8333,36,1400,2300,4,20,,2.32,,,47,1,71,84
SU1331,EGAFHB,BOIADA15,39.1667,54.75,36,50,1250,999,23,,1.59,,,37,1,71,84
SU1332,EGAFHB,GOGRAND9,38.8333,54.3333,-5,50,3350,999,18,,2.01,,,36,1,71,84
SU1333,EGAFHB,CARADAS2,38.6667,54.25,-29,20,500,999,15,,1.61,,,24,1,71,84
SU1334,EGAFHB,CARADAS5,38.6667,54.1667,-29,150,1800,999,15,,1.85,,,28,1,71,84
SU1335,,CARADA15,38.65,54.1,,,,,,,,,,33,2,,
SU1336,EGAFHB,KAMISHL2,38.4167,54.0833,-7,250,1500,999,24,,1.82,,,44,1,71,84
SU1337,EGAFHB,KAMISHL7,38.5,54.0833,-7,350,1400,999,24,,1.84,,,44,1,71,84
SU1338,EGAFHB,OKAREMS5,38.0833,54.0833,-28,40,170,4,27,,1.67,,,45,1,71,84
SU1339,EGAFHB,OKAREM12,38.1667,54.0833,-31,25,1770,999,18,,1.91,,,34,1,71,84
SU1340,EGAFHB,OKAREM14,38.1667,54.1667,-28,10,2300,999,17,,1.96,,,33,1,71,84
SU1341,EGAFHB,OKAREM38,38.0833,54.1,-28,20,1264,14,25,,1.82,,,45,1,71,84
SU1342,EGAFHB,BUGDAIL7,38.4667,54.5,-5,50,2500,3,22,,1.82,,,40,1,71,84
SU1343,,KUIDGI50,39.0667,54.5667,,,,,,,,,,46,8,,
SU1344,EGAFHB,MIASERS1,37.7333,54.2,-14,100,2500,7,20,,1.75,,,36,1,71,84
SU1345,EGAFHB,KEIMIRS1,37.8167,54.0167,-7,20,1466,3,24,,1.78,,,48,1,71,84
SU1346,,SINDGOY7,38.6833,56.1667,,,,,,,,,,61,6,,
SU1347,EGAFHB,SEITCER6,38.6833,56.1,440,100,300,999,35,,1.99,,,70,1,71,84
SU1348,EGAFHB,BAMIKOG2,38.7333,56.6667,297,100,2775,16,25,,1.82,,,46,1,71,84
SU1349,EGAFHB,USHELI15,37.9667,58.0833,443,40,300,40,9,,2.22,,,20,1,71,84
SU1350,EGAFHB,BAGIRS12,37.9333,58.2167,438,40,500,40,10,,2,,,20,1,71,84
SU1351,EGAFHB,USHEL610,38.0167,58.15,432,20,120,20,11,,1.82,,,20,1,71,84
SU1352,EGAFHB,BERSE603,37.85,58.35,436,20,90,20,14,,2.2,,,31,1,71,84
SU1353,EGAFHB,PERVOM13,37.7167,58.4333,440,80,500,40,15,,2.25,,,34,1,71,84
SU1354,EEAFHB,CARSHIN3,40.9167,53.9167,150,50,1000,3,55,,1.55,,,84,1,71,84
SU1355,,CARABOG2,41.15,54,,,,,,,,,,82,2,,
SU1356,EEAFHB,ADGIGI25,40.2,54.0333,179,100,800,7,34,,1.76,,,58,1,71,84
SU1357,EEAFHB,BAILEID1,42.1833,54.6333,100,40,3490,999,32,,1.86,,,59,1,71,84
SU1358,EEAFHB,CHAGALA1,42.2833,53.9167,100,40,3280,999,31,,1.9,,,59,1,71,84
SU1359,EEAFHB,CUGENEK1,40.3,57.5167,100,1000,2000,4,31,,1.92,,,59,1,71,84
SU1360,EEAFHB,AKCHAKA1,41.0667,58.3,29,1000,1500,999,39,,1.79,,,70,1,71,84
SU1361,EEAFHB,TASHAUS5,41.9167,59.8167,86,100,2200,999,37,,1.86,,,69,1,71,84
SU1362,EEAFHB,NURUMGU1,41.75,58.5667,65,1450,2480,11,34,,1.85,,,63,1,71,84
SU1363,EEAFHB,DARVASA7,40.3,58.4167,88,60,1037,11,46,,1.86,,,84,1,71,84
SU1364,EEAFHB,DARVAS15,40.2667,58.4,90,69,907,999,37,,1.76,,,65,1,71,84
SU1365,EEAFHB,CHALDG13,40.35,58.45,97,150,700,999,38,,1.6,,,60,1,71,84
SU1366,,TOPDGUL4,40.0667,58.5,,,,,,,,,,73,2,,
SU1367,EEAFHB,ATABAI42,40.0167,58.5667,79,100,900,9,33,,1.84,,,62,1,71,84
SU1368,EEAFHB,JUKURUK1,39.55,58.95,95,1000,2000,5,35,,1.88,,,66,1,71,84
SU1369,EEAFHB,SHIHAM26,40.1167,58.9833,94,350,1350,999,35,,1.89,,,67,1,71,84
SU1370,EEAFHB,ERBENTS2,39.5333,58.65,90,1000,2000,999,28,,1.89,,,53,1,71,84
SU1371,EEAFHB,SAKAR131,40,59,99,250,1770,999,32,,1.84,,,59,1,71,84
SU1372,EEAFHB,ALACHIN1,39.3333,57.7333,70,100,1850,999,28,,1.75,,,49,1,71,84
SU1373,,CASINSK3,39.3833,57.35,,,,,,,,,,61,2,,
SU1374,EEAFHB,BAHARDO1,38.8167,58.4167,85,300,3000,999,35,,1.95,,,66,1,71,84
SU1375,EEAFHB,SANSISS1,39.65,57.2167,60,33,2750,999,26,,1.93,,,50,1,71,84
SU1376,EEAFHB,SULTANS4,41.1333,61.6167,117,1500,2000,999,44,,1.91,,,87,1,71,84
SU1377,EEAFHB,GAGARIN6,39.9167,61.3833,206,2500,3000,999,21,,3.47,,,73,1,71,84
SU1378,EEAFHB,TUYAMUI6,41.3167,61.5667,131,270,1520,999,30,,1.8,,,53,1,71,84
SU1379,EEAFHB,BAIRAMA6,38.05,61.8333,200,14,2816,999,32,,1.85,,,59,1,71,84
SU1380,EEAFHB,BAIRAMA7,38.05,61.9333,200,100,2810,999,30,,1.97,,,59,1,71,84
SU1381,EEAFHB,BAIRAMA9,38.05,61.9333,200,50,2791,,29,,2,,,58,1,72,
SU1382,EEAFHB,SAKARSK2,39,63.6833,199,500,3000,999,29,,2.05,,,59,1,71,84
SU1383,EEAFHB,CARAKEL1,36.65,63.2,450,3500,4000,999,31,,1.85,,,58,1,71,84
SU1384,EEAFHB,CAGASLI1,35.8167,62.35,497,2000,2500,3,34,,1.95,,,67,1,71,84
SU1385,EEAFHB,CARABIL1,36.1,62.85,490,2000,2500,3,30,,1.96,,,58,1,71,84
SU1386,EEAFHB,SHEHIT30,37.5,61.55,203,2600,3400,999,39,,1.87,,,33,1,71,84
SU1387,EEAFHB,DAULETA4,36.2833,61.2667,394,2500,3000,999,38,,2,,,75,1,71,84
SU1388,,ISLIMSK2,35.35,62.2667,,,,,,,,,,76,2,,
SU1389,EEAFHB,CARACHO5,35.3667,62.75,660,230,2050,20,45,,2.05,,,92,1,71,84
SU1390,EGAFHB,Z.ALADAG,38.4833,54.95,,,1500,,37,,1.97,,,73,1,72,
SU1391,EGAFHB,DANATA1,39.0833,55.2833,,,2000,,32,,1.93,,,61,1,72,
SU1392,EDABHB,SHREDER3,41.4167,69.3333,438,60,1470,73,10,4,2.76,,,27,1,73,73
SU1393,EDABHB,AKTEPE,41.3333,69.7167,,110,2425,93,22,4,2.52,,,56,1,73,73
SU1394,EDAFHB,YANGI-U2,41.1,69.05,483,,1620,,27,,2.15,,,58,1,73,73
SU1395,ECAFHB,SOOPET3,40.4833,70.3333,,50,1550,,34,,2.37,,,84,1,73,73
SU1396,ECABHB,Z-FERGA1,40.8167,71.5167,,30,2500,,19,14,2.58,,,53,1,73,73
SU1397,ECABHB,KHODZ652,40.6833,72.5333,,,2100,73,25,35,2.2,,,54,1,73,73
SU1398,ECAGHB,KHAI1411,39.95,71.3,,,150,,,,,,,56,1,73,73
SU1399,EDAFHB,SERAFIM1,42.7667,74.7333,900,300,1400,48,23,,2.17,,,50,1,74,66
SU1400,EDAGHB,PRZHEVAL,42.4333,78.0667,2020,50,375,16,26,,,,,58,1,74,66
SU1401,EDAFHB,ALMA-A10,43.2333,77,450,10,2950,61,25,,1.84,,,46,1,74,66
SU1402,EDAFHB,CHATI590,43.9,75.1333,925,17,413,21,,13,,,,45,1,74,66
SU1403,EDAFHB,CHATI591,43.9,75.1167,923,34,740,38,,18,,,,49,1,74,66
SU1404,ECABHB,KARAZH,48.5,70.5667,100,5,695,15,16,4,3.25,,,52,1,59,73
SU1405,ECAFHB,ADRAS827,40.5833,69.8667,,,140,,,,,,,96,1,59,73
SU1406,ECAFHB,ADRAS665,40.5833,69.8667,,,355,,32,,3.19,,,102,1,59,73
SU1407,ECAFHB,ANDIZHA1,40.65,72.35,,,2950,,28,,1.9,,,53,1,59,73
SU1408,ECAFHB,KARABAG6,41.15,71.8333,,,2840,,27,,2.6,,,70,1,59,73
SU1409,ECAFHB,KOKAND1,40.55,70.9,,,2401,,26,,2.7,,,71,1,59,73
SU1410,ECAFHB,GUMKHAN1,40.5167,71.9833,,,5470,,22,,2.89,,,67,1,59,73
SU1411,ECAFHB,PALVA273,40.5167,72.2167,,,2775,,29,,2.51,,,73,1,59,73
SU1412,ECAFHB,Z-PALV22,40.4833,72.1167,,,2660,,27,,2.81,,,69,1,59,73
SU1413,ECAFHB,FERGANA,40.4167,71.8333,,,2010,,28,,2.51,,,73,1,59,73
SU1414,ECAFHB,V.CHIM4,40.2333,71.4667,,,965,,,,,,,55,1,59,73
SU1415,ECAFHB,V.CHIM5,40.2333,71.4667,,,1725,,,,,,,64,1,59,73
SU1416,ECAFHB,CHUSTPA6,40.9,70.9167,,,4480,,33,,2.89,,,102,1,59,73
SU1417,ECAFHB,AVVAL124,40.2833,71.8167,,,1000,,22,,2.47,,,55,1,59,73
SU1418,ECAFHB,KAPCHAG1,40.25,71.7,,,1925,,16,,,,,66,1,59,73
SU1419,ECAFHB,NEFTEAB4,40.1333,70.6167,,,2860,,27,,,,,86,1,59,73
SU1420,EDABHB,ULUG2959,40.3167,72.35,,,500,,,,,,,65,1,59,73
SU1421,EDLNHB,ISS7201,42.5167,77.0833,1611,-220,,,140,,0.96,,,134,1,75,72
SU1422,EDLNHB,ISS7228,42.4833,77.0667,,-610,,,105,,0.96,,,100,1,75,72
SU1423,EDLNHB,ISS7227,42.4667,77.0833,,-620,,,90,,0.98,,,88,1,75,72
SU1424,EDLNHB,ISS7226,42.4167,77.0667,,-650,,,70,,0.96,,,67,1,75,72
SU1425,EDLNHB,ISS7225,42.3833,77.0833,,-630,,,72,,1,,,71,1,75,72
SU1426,EDLNHB,ISS7224,42.35,77.0667,,-660,,,61,,0.96,,,59,1,75,72
SU1427,EDLNHB,ISS7223,42.3,77.0667,,-650,,,62,,0.94,,,59,1,75,72
SU1428,EDLNHB,ISS7221,42.25,77.0667,,-650,,,60,,0.98,,,59,1,75,72
SU1429,EDLNHB,ISS7221,42.2333,77.0667,,-610,,,38,,1,,,38,1,75,72
SU1430,EDLNHB,ISS7218,42.1833,77.05,,-320,,,75,,0.95,,,71,1,75,72
SU1431,EDLNHB,ISS7205,42.2167,76.9333,,-180,,,57,,0.95,,,54,1,75,72
SU1432,EDLNHB,ISS7206,42.2667,76.8833,,-580,,,30,,0.98,,,29,1,75,72
SU1433,EDLNHB,ISS7206,42.3,76.8667,,-620,,,112,,0.97,,,109,1,75,72
SU1434,EDLNHB,ISS7208,42.3167,76.85,,-625,,,76,,0.94,,,71,1,75,72
SU1435,EDLNHB,ISS7209,42.35,76.8333,,-630,,,127,,0.96,,,121,1,75,72
SU1436,EDLNHB,ISS7209,42.3833,76.8167,,-620,,,116,,0.97,,,113,1,75,72
SU1437,EDLNHB,ISS7211,42.4,76.8,,-585,,,36,,0.93,,,34,1,75,72
SU1438,EDLNHB,ISS7212,42.4167,76.8,,-415,,,22,,0.95,,,21,1,75,72
SU1439,EDLNHB,ISS7213,42.4333,76.7833,,-350,,,30,,0.98,,,29,1,75,72
SU1440,EDLNHB,ISS7214,42.45,76.7667,,-280,,,50,,0.92,,,46,1,75,72
SU1441,EDLNHB,ISS7215,42.5,76.75,,-200,,,76,,1,,,75,1,75,72
SU1442,EDLNHB,ISS7226,42.5333,76.7333,,-115,,,60,,1.04,,,63,1,75,72
SU1443,EDLNHB,ISS7229,42.4333,77.6333,,-410,,,29,,1,,,29,1,75,72
SU1444,EDLNHB,ISS7230,42.4667,77.6333,,-380,,,50,,0.9,,,46,1,75,72
SU1445,EDLNHB,ISS7231,42.4833,77.6333,,-340,,,76,,1,,,75,1,75,72
SU1446,EDLNHB,ISS7232,42.5,77.6333,,-280,,,66,,0.9,,,59,1,75,72
SU1447,EDLNHB,ISS7233,42.2333,77.6667,,-640,,,112,,1,,,109,1,75,72
SU1448,EDLNHB,ISS7234,42.2667,77.6667,,-660,,,76,,0.94,,,71,1,12,84
SU1449,EDLNHB,ISS7235,42.2833,77.6667,,-540,,,127,,0.96,,,121,1,12,84
SU1450,EEAFZA,WKANIB1,40.2667,70.4333,463,50,1600,35,22,,2.4,7 1.,3,53,1,76,71
SU1451,EEAFZA,WKANIB5,40.2833,70.3167,448,10,1650,75,23,,2.4,7 1.,3,55,1,76,71
SU1452,EEAFZA,NKANI11,40.2833,70.4667,480,0,3025,120,25,,2.4,7 1.,3,60,1,76,71
SU1453,EEAFZA,KANIB24,40.25,70.5,463,0,2750,38,24,4,2.4,7 1.,3,58,1,76,71
SU1454,EEAFGA,WSUPET1,40.4833,70.2667,450,10,2580,52,34,,2.53,24 1,0.6,103,1,77,68
SU1455,EEAFGA,WSUPET3,40.4833,70.3333,441,50,1500,31,35,,2.53,24 1,0.6,107,1,77,68
SU1456,EEAFGA,ESUPET8,40.5667,70.7,420,25,1380,55,30,6,2.53,24 1,0.6,91,1,77,68
SU1457,EEAFGB,NAMANGA,41.1347,71.8167,,,,,,,,,,69,2,79,77
SU1458,EEAFGA,NAMAN23,41.1333,71.8,728,0,2850,56,24,,2.18,30 1,0.3,60,1,79,77
SU1459,EEAFGA,CHARTAS,41.15,71.8333,676,10,2840,30,28,,2.4,30 1,0.3,78,1,79,77
SU1460,EEAFGA,EAUVA30,40.3833,71.8,644,80,950,33,18,,2.46,7 1.,3,44,1,76,71
SU1461,EEAFGA,EAUVA24,40.3833,71.7667,649,25,1000,81,18,,2.46,7 1.,3,45,1,76,71
SU1462,EEAFGB,ISBAS12,41.15,72.4667,767,300,2480,999,28,,2.51,30 1,0.3,77,1,77,68
SU1463,EEAFGA,ISBA108,41.1167,72.3333,1097,100,1540,50,24,,2.51,30 1,0.3,66,1,77,68
SU1464,EEAFGB,ISBA142,41.1333,72.4167,815,100,1550,999,24,,2.51,30 1,0.3,66,1,77,68
SU1465,EEAFGB,WPALV17,40.5,72.2333,600,610,2190,999,28,,1.87,7 1.,3,60,1,76,71
SU1466,EEAFGB,WPALV22,40.5333,72.1833,585,100,2640,999,32,,1.87,7 1.,3,66,1,76,71
SU1467,EEAFGB,SALA256,40.7333,72.5833,675,0,1175,999,26,,2.32,7 1.,3,60,1,76,71
SU1468,EEAFZA,TESHIK2,40.8167,72.5667,688,25,2100,87,23,,2.35,7 1.,3,54,1,80,82
SU1469,EEAFZA,KURUTK2,40.8,72.6167,714,25,2025,82,25,,1.66,7 1.,3,42,1,80,82
SU1470,EEAFGB,HODY570,40.6833,72.5333,631,0,1010,999,25,,2.24,7 1.,3,58,1,77,68
SU1471,EEAFGB,HODY286,41.0833,72.4,646,10,900,999,21,,2.34,7 1.,3,53,1,77,68
SU1472,EEAFGB,HODY652,41.25,72.5667,647,60,2050,999,22,,2.34,7 1.,3,54,1,77,68
SU1473,EEAFGB,NSOCH62,40.3667,71.0667,802,0,2200,999,28,,2.5,7 1.,3,66,1,76,71
SU1474,EEAFGA,AKTEPA1,41.3333,69.7167,414,0,2500,30,31,,1.61,24 1,0.6,53,1,78,74
SU1475,EEAEGA,TASHAPI,41.1667,69.25,411,25,2516,122,31,1,1.75,24 1,0.6,61,1,78,74
SU1476,EEAFGA,YANGI2T,41.1,69.05,483,0,1650,48,27,,2.17,24 1,0.6,62,1,78,74
SU1477,EEAFGA,MINBUL1,40.8833,71.6167,392,140,1000,35,26,,1.85,30 1,0.3,58,1,80,82
SU1478,EEAEGA,GURTEP1,40.8167,71.5167,396,450,1200,28,20,14,2,30 1,0.3,48,1,77,68
SU1479,EEAEGA,VANNOV1,40.5,71.4667,711,60,3600,33,18,19,2.55,14 1,0.5,51,1,77,68
SU1480,EEAEZA,RAVAT3,40.2667,70.6333,575,25,3100,45,28,5,2.44,14 1,0.5,68,1,77,68
SU1481,EEAEZA,RAVAT4,40.2833,70.5667,659,50,2900,56,28,6,2.43,14 1,0.5,68,1,77,68
SU1482,EEAEGA,CHO2959,40.4,72.5333,1232,27,500,32,17,6,3.46,10 1,0.3,59,1,77,68
SU1483,EEAFGA,CHO3306,40.3333,72.5667,1266,180,662,28,18,,3.33,10 1,0.3,60,1,77,68
SU1484,EEAFGA,CHO3361,40.4667,72.5,1262,100,570,23,18,,3.33,10 1,0.3,60,1,77,68
SU1485,EEAEGA,KALM665,40.6167,70.0167,1620,25,340,32,30,4,3.23,24 1,0.6,100,1,77,68
SU1486,EEAEGA,KKOT827,40.6333,70.0167,1640,30,140,16,42,5,2.32,24 1,0.6,100,1,77,68
SU1487,EEAEGA,EKAN3PG,40.6167,70.0333,1543,26,564,24,31,,3.23,24 1,0.6,100,1,80,82
SU1488,EEAEGA,ALTI438,40.6167,69.6,1695,100,689,44,24,7,3.2,24 1,0.6,72,1,76,71
SU1489,EEAEGA,ALTI550,40.6333,69.6,1531,50,875,30,24,4,2.75,24 1,0.6,65,1,76,71
